accession,assay,organism,status,hsHSR_28,mmHSR_882,mmLM_343,mmLM_363,mmLM_540,mmLM_543,mmHSR_1865,mmHSR_2365
ENCFF547KWQ,ChIP-seq,mouse,released,876.0,773.0,492.0,88.0,143.0,308.0,112.0,109.0
ENCFF827PIQ,ChIP-seq,human,released,18.0,35.0,43.0,41.0,27.0,172.0,39.0,42.0
ENCFF647KQT,ChIP-seq,human,released,9.0,31.0,24.0,8.0,25.0,17.0,40.0,50.0
ENCFF217XXN,ChIP-seq,human,released,28.0,116.0,94.0,22.0,48.0,149.0,61.0,48.0
ENCFF407XNE,DNase-seq,human,released,14.0,570.0,183.0,53.0,6.0,284.0,55.0,52.0
ENCFF067IQQ,ChIP-seq,human,released,29.0,194.0,78.0,29.0,40.0,121.0,30.0,67.0
ENCFF697SLZ,ChIP-seq,human,released,35.0,267.0,667.0,37.0,56.0,77.0,32.0,25.0
ENCFF717BRW,ChIP-seq,human,released,20.0,126.0,395.0,17.0,42.0,58.0,35.0,34.0
ENCFF437CEP,DNase-seq,human,released,5.0,68.0,24.0,4.0,5.0,142.0,5.0,9.0
ENCFF597LON,DNase-seq,human,released,1460.0,49.0,46.0,33.0,42.0,105.0,31.0,45.0
ENCFF727AVD,RNA-seq,human,released,8.0,1526.0,693.0,63.0,925.0,0.0,0.0,31.0
ENCFF347TPI,ChIP-seq,human,released,31.0,216.0,113.0,44.0,39.0,242.0,57.0,62.0
ENCFF187OKV,RNA-seq,human,released,5.0,3.0,78.0,0.0,841.0,0.0,1.0,2.0
ENCFF447NYN,ChIP-seq,human,released,22.0,241.0,84.0,59.0,6.0,105.0,60.0,42.0
ENCFF617RZQ,ChIP-seq,human,released,31.0,184.0,803.0,18.0,75.0,26.0,28.0,14.0
ENCFF457HZH,ChIP-seq,human,released,8.0,83.0,61.0,16.0,35.0,113.0,33.0,41.0
ENCFF687ONI,ChIP-seq,human,released,8.0,94.0,10.0,12.0,20.0,101.0,14.0,22.0
ENCFF337YMF,ChIP-seq,human,released,38.0,118.0,68.0,26.0,70.0,88.0,33.0,41.0
ENCFF727HBT,ChIP-seq,human,released,20.0,178.0,138.0,47.0,38.0,162.0,52.0,32.0
ENCFF597QDE,ChIP-seq,human,released,15.0,140.0,93.0,68.0,26.0,228.0,42.0,64.0
ENCFF517FFT,ChIP-seq,human,released,22.0,65.0,61.0,19.0,30.0,76.0,24.0,32.0
ENCFF657YFW,ChIP-seq,human,released,35.0,31.0,45.0,14.0,77.0,46.0,25.0,61.0
ENCFF167NPJ,ChIP-seq,human,released,12.0,82.0,61.0,34.0,40.0,51.0,16.0,20.0
ENCFF057XGK,ChIP-seq,mouse,released,1148.0,685.0,134.0,76.0,63.0,96.0,223.0,172.0
ENCFF847AHY,ChIP-seq,human,released,20.0,188.0,107.0,62.0,17.0,182.0,40.0,55.0
ENCFF977LXH,RNA-seq,human,released,9.0,167.0,2051.0,6.0,283.0,0.0,0.0,28.0
ENCFF177UXL,ChIP-seq,human,released,13.0,68.0,74.0,26.0,41.0,146.0,37.0,43.0
ENCFF967NOO,RNA-seq,mouse,released,1535003.0,10.0,230.0,3550.0,1335.0,26.0,0.0,10.0
ENCFF187NIJ,ChIP-seq,human,released,22.0,38.0,44.0,37.0,38.0,75.0,30.0,65.0
ENCFF337WEF,RNA-seq,human,released,49.0,307.0,380.0,0.0,855.0,10.0,1.0,45.0
ENCFF467FQB,DNase-seq,human,released,3105.0,92.0,117.0,27.0,55.0,60.0,26.0,34.0
ENCFF297EOO,RNA-seq,human,released,1.0,1311.0,1052.0,0.0,420.0,0.0,0.0,1.0
ENCFF097JJW,ChIP-seq,human,released,32.0,43.0,57.0,35.0,44.0,122.0,63.0,55.0
ENCFF277ILT,ChIP-seq,human,released,23.0,49.0,67.0,32.0,29.0,131.0,37.0,55.0
ENCFF067YDA,ChIP-seq,human,released,33.0,123.0,108.0,52.0,47.0,97.0,58.0,55.0
ENCFF377CRJ,ChIP-seq,human,released,40.0,33.0,61.0,24.0,53.0,87.0,34.0,46.0
ENCFF927ZWX,ChIP-seq,mouse,released,904.0,398.0,113.0,63.0,53.0,44.0,88.0,104.0
ENCFF957FNO,ChIP-seq,human,released,16.0,162.0,81.0,23.0,24.0,102.0,26.0,66.0
ENCFF787PGA,ChIP-seq,human,released,10.0,72.0,40.0,14.0,16.0,92.0,23.0,42.0
ENCFF497SRX,ChIP-seq,human,released,31.0,28.0,60.0,22.0,36.0,92.0,32.0,66.0
ENCFF227FAT,ChIP-seq,human,released,3.0,69.0,77.0,11.0,15.0,43.0,19.0,11.0
ENCFF057SHN,ChIP-seq,human,released,15.0,93.0,83.0,47.0,31.0,79.0,30.0,63.0
ENCFF567IMM,DNase-seq,mouse,released,6837.0,137.0,28.0,13.0,3.0,1.0,13.0,19.0
ENCFF167QBT,ChIP-seq,human,released,17.0,96.0,80.0,31.0,26.0,177.0,33.0,23.0
ENCFF117GAX,ChIP-seq,human,released,13.0,78.0,46.0,12.0,74.0,131.0,34.0,56.0
ENCFF877MAD,ChIP-seq,human,released,16.0,210.0,103.0,60.0,27.0,209.0,40.0,74.0
ENCFF277DLT,ChIP-seq,human,released,14.0,15.0,60.0,28.0,44.0,32.0,23.0,30.0
ENCFF407YXO,ChIP-seq,human,released,27.0,126.0,60.0,22.0,37.0,119.0,36.0,49.0
ENCFF717LYI,ChIP-seq,human,released,38.0,152.0,96.0,52.0,39.0,82.0,44.0,70.0
ENCFF637DQB,DNase-seq,mouse,released,19136.0,238.0,47.0,24.0,14.0,2.0,27.0,14.0
ENCFF697PWI,ChIP-seq,human,released,28.0,53.0,31.0,23.0,30.0,30.0,29.0,48.0
ENCFF837UEC,RNA-seq,human,released,0.0,16.0,715.0,1.0,708.0,0.0,0.0,0.0
ENCFF207RSR,ChIP-seq,human,released,11.0,115.0,91.0,27.0,14.0,60.0,8.0,6.0
ENCFF097TMN,ChIP-seq,human,released,41.0,48.0,87.0,28.0,45.0,206.0,42.0,52.0
ENCFF197VMF,ChIP-seq,human,released,22.0,94.0,66.0,20.0,30.0,29.0,37.0,18.0
ENCFF537ZZS,DNase-seq,human,released,4.0,215.0,64.0,17.0,3.0,194.0,6.0,23.0
ENCFF907SYU,DNase-seq,human,released,12.0,276.0,108.0,30.0,5.0,414.0,16.0,29.0
ENCFF727GSJ,ChIP-seq,human,released,17.0,121.0,61.0,24.0,26.0,51.0,35.0,47.0
ENCFF107DCK,ChIP-seq,human,released,26.0,160.0,125.0,93.0,22.0,160.0,57.0,80.0
ENCFF337ZBN,RNA-seq,human,released,35.0,180.0,548.0,5.0,941.0,0.0,0.0,214.0
ENCFF747GMM,ChIP-seq,human,released,41.0,179.0,97.0,39.0,31.0,114.0,25.0,51.0
ENCFF267OTO,ChIP-seq,human,released,14.0,33.0,65.0,17.0,26.0,94.0,30.0,38.0
ENCFF717ELM,ChIP-seq,human,released,20.0,93.0,73.0,62.0,25.0,38.0,52.0,69.0
ENCFF907PBD,RNA-seq,human,released,0.0,0.0,638.0,0.0,1272.0,0.0,0.0,0.0
ENCFF957DUJ,ChIP-seq,human,revoked,32.0,110.0,68.0,56.0,64.0,50.0,65.0,59.0
ENCFF927FTJ,ChIP-seq,mouse,released,940.0,226.0,163.0,46.0,62.0,119.0,91.0,99.0
ENCFF527YMQ,ChIP-seq,human,released,31.0,59.0,65.0,42.0,40.0,116.0,71.0,47.0
ENCFF837GYP,ChIP-seq,human,released,26.0,64.0,39.0,18.0,32.0,51.0,27.0,36.0
ENCFF497VGV,ChIP-seq,human,released,11.0,186.0,58.0,31.0,17.0,245.0,27.0,57.0
ENCFF627NPY,RNA-seq,human,released,6.0,2.0,489.0,0.0,2946.0,0.0,0.0,0.0
ENCFF717GBT,ChIP-seq,human,released,10.0,83.0,65.0,43.0,17.0,72.0,21.0,50.0
ENCFF447DHE,DNase-seq,mouse,released,19679.0,870.0,276.0,84.0,112.0,59.0,329.0,521.0
ENCFF007RAN,ChIP-seq,human,released,10.0,35.0,55.0,46.0,54.0,32.0,41.0,21.0
ENCFF467LJD,RNA-seq,mouse,released,7452842.0,53.0,178.0,10.0,758.0,15.0,1.0,2.0
ENCFF487ISA,ChIP-seq,human,revoked,24.0,119.0,40.0,31.0,21.0,58.0,45.0,73.0
ENCFF607RXB,ChIP-seq,human,released,8.0,93.0,42.0,34.0,15.0,49.0,24.0,36.0
ENCFF857KIG,ChIP-seq,human,released,30.0,155.0,69.0,29.0,52.0,103.0,20.0,47.0
ENCFF757YZF,ChIP-seq,human,released,15.0,50.0,46.0,18.0,35.0,96.0,22.0,39.0
ENCFF177ZUV,ChIP-seq,human,released,27.0,73.0,62.0,76.0,30.0,88.0,30.0,48.0
ENCFF547QSE,ChIP-seq,human,released,17.0,36.0,39.0,14.0,22.0,78.0,27.0,47.0
ENCFF647FLX,ChIP-seq,human,released,18.0,31.0,72.0,15.0,42.0,29.0,30.0,38.0
ENCFF627SNU,ChIP-seq,human,released,11.0,125.0,14.0,32.0,19.0,112.0,18.0,27.0
ENCFF797WCQ,ChIP-seq,human,released,13.0,160.0,85.0,61.0,27.0,191.0,40.0,54.0
ENCFF097CTQ,ChIP-seq,human,released,21.0,238.0,133.0,62.0,18.0,201.0,48.0,72.0
ENCFF197CUH,ChIP-seq,human,released,21.0,83.0,62.0,35.0,26.0,82.0,25.0,50.0
ENCFF877OHU,ChIP-seq,human,released,14.0,42.0,46.0,16.0,28.0,114.0,32.0,35.0
ENCFF487DRU,ChIP-seq,human,released,22.0,139.0,61.0,25.0,46.0,166.0,31.0,19.0
ENCFF197EQQ,DNase-seq,human,released,7.0,142.0,56.0,30.0,8.0,89.0,28.0,15.0
ENCFF127WGE,DNase-seq,human,released,3.0,232.0,98.0,38.0,8.0,215.0,15.0,14.0
ENCFF917GRB,ChIP-seq,human,released,3.0,426.0,165.0,14.0,1.0,409.0,8.0,19.0
ENCFF017EAR,ChIP-seq,human,released,12.0,37.0,41.0,22.0,36.0,69.0,36.0,31.0
ENCFF457RYN,ChIP-seq,human,released,14.0,73.0,59.0,45.0,20.0,102.0,42.0,46.0
ENCFF837ROQ,ChIP-seq,human,released,17.0,136.0,103.0,55.0,32.0,110.0,56.0,48.0
ENCFF637XNQ,ChIP-seq,human,released,23.0,27.0,45.0,11.0,97.0,38.0,18.0,32.0
ENCFF347WVW,RNA-seq,human,released,11.0,87.0,439.0,2035.0,636.0,0.0,0.0,210.0
ENCFF507QQW,ChIP-seq,human,released,13.0,73.0,80.0,60.0,25.0,112.0,16.0,74.0
ENCFF517YQT,DNase-seq,human,released,1914.0,41.0,40.0,22.0,45.0,128.0,28.0,39.0
ENCFF357LNF,ChIP-seq,mouse,released,3719.0,466.0,130.0,51.0,59.0,186.0,115.0,89.0
ENCFF557SKP,DNase-seq,mouse,released,8384.0,163.0,89.0,29.0,24.0,17.0,39.0,27.0
ENCFF807MPL,RNA-seq,mouse,released,279323.0,366.0,144.0,0.0,135.0,25.0,0.0,1.0
ENCFF167BJI,ChIP-seq,human,revoked,38.0,461.0,197.0,78.0,34.0,211.0,61.0,86.0
ENCFF697HNT,ChIP-seq,human,revoked,10.0,142.0,34.0,40.0,21.0,154.0,38.0,60.0
ENCFF237VBD,ChIP-seq,human,released,16.0,186.0,87.0,33.0,17.0,106.0,42.0,44.0
ENCFF457XYK,ChIP-seq,human,released,9.0,213.0,127.0,72.0,5.0,232.0,23.0,45.0
ENCFF807MLK,ChIP-seq,human,released,15.0,36.0,42.0,20.0,28.0,96.0,28.0,39.0
ENCFF017IRN,ChIP-seq,human,released,24.0,83.0,41.0,14.0,22.0,32.0,16.0,18.0
ENCFF097DWN,RNA-seq,human,released,0.0,50.0,2047.0,0.0,297.0,0.0,0.0,0.0
ENCFF407EQP,ChIP-seq,human,released,13.0,149.0,53.0,28.0,38.0,91.0,31.0,43.0
ENCFF207HTT,ChIP-seq,human,released,16.0,27.0,47.0,16.0,24.0,116.0,29.0,25.0
ENCFF927KYL,ChIP-seq,human,released,18.0,100.0,68.0,49.0,30.0,71.0,36.0,60.0
ENCFF347TOL,DNase-seq,human,released,9.0,271.0,90.0,34.0,4.0,144.0,17.0,18.0
ENCFF657UWH,RNA-seq,mouse,released,6636447.0,76.0,338.0,2.0,929.0,5.0,0.0,3.0
ENCFF967DNX,ChIP-seq,human,released,28.0,124.0,48.0,22.0,25.0,56.0,20.0,27.0
ENCFF427XVX,ChIP-seq,human,released,18.0,41.0,27.0,11.0,41.0,63.0,49.0,48.0
ENCFF897TLH,ChIP-seq,human,released,20.0,141.0,91.0,38.0,32.0,105.0,27.0,33.0
ENCFF287TAP,DNase-seq,mouse,released,7786.0,302.0,151.0,55.0,84.0,1390.0,255.0,479.0
ENCFF127NOI,ChIP-seq,human,released,35.0,158.0,95.0,55.0,35.0,131.0,49.0,35.0
ENCFF047NSE,ChIP-seq,human,released,23.0,42.0,30.0,37.0,25.0,39.0,37.0,39.0
ENCFF347RNQ,RNA-seq,human,released,1.0,1.0,1734.0,0.0,663.0,0.0,0.0,0.0
ENCFF307HYZ,ChIP-seq,mouse,released,706.0,722.0,272.0,73.0,74.0,111.0,73.0,93.0
ENCFF217CEA,ChIP-seq,human,released,7.0,88.0,32.0,29.0,19.0,118.0,20.0,34.0
ENCFF117DNV,ChIP-seq,human,released,23.0,82.0,77.0,50.0,39.0,85.0,42.0,64.0
ENCFF567RKD,ChIP-seq,human,released,23.0,1058.0,123.0,53.0,18.0,87.0,37.0,13.0
ENCFF387SYY,ChIP-seq,human,released,11.0,18.0,39.0,25.0,27.0,51.0,36.0,51.0
ENCFF247YSO,ChIP-seq,human,released,14.0,180.0,100.0,65.0,16.0,195.0,32.0,53.0
ENCFF427VGU,ChIP-seq,human,released,20.0,126.0,66.0,31.0,46.0,115.0,23.0,33.0
ENCFF907HHY,ChIP-seq,human,released,22.0,90.0,71.0,30.0,41.0,98.0,24.0,26.0
ENCFF117ZXV,ChIP-seq,human,released,7.0,90.0,62.0,27.0,9.0,124.0,23.0,30.0
ENCFF827SUF,ChIP-seq,human,released,19.0,186.0,87.0,60.0,23.0,165.0,46.0,44.0
ENCFF857UFP,ChIP-seq,human,revoked,23.0,88.0,79.0,26.0,57.0,162.0,49.0,49.0
ENCFF457OOM,ChIP-seq,human,released,36.0,25.0,40.0,8.0,79.0,32.0,28.0,35.0
ENCFF647PIC,ChIP-seq,mouse,released,7440.0,267.0,101.0,55.0,69.0,74.0,90.0,69.0
ENCFF857WHB,ChIP-seq,human,released,19.0,343.0,98.0,26.0,13.0,43.0,30.0,6.0
ENCFF007HDS,ChIP-seq,human,released,11.0,50.0,43.0,31.0,16.0,154.0,18.0,41.0
ENCFF087MOX,DNase-seq,mouse,released,31964.0,1227.0,230.0,94.0,88.0,7.0,221.0,466.0
ENCFF937ADB,ChIP-seq,human,released,8.0,70.0,56.0,15.0,15.0,95.0,25.0,33.0
ENCFF587UFY,ChIP-seq,human,released,16.0,88.0,51.0,47.0,23.0,83.0,23.0,53.0
ENCFF607ZPA,DNase-seq,mouse,released,87293.0,205.0,37.0,29.0,20.0,141.0,90.0,86.0
ENCFF767STU,ChIP-seq,human,released,12.0,43.0,62.0,17.0,28.0,94.0,37.0,36.0
ENCFF467VVD,ChIP-seq,human,released,29.0,49.0,40.0,23.0,42.0,43.0,16.0,40.0
ENCFF207YHP,ChIP-seq,human,released,32.0,340.0,93.0,35.0,17.0,163.0,40.0,67.0
ENCFF857YRR,ChIP-seq,human,released,12.0,97.0,80.0,40.0,26.0,171.0,36.0,46.0
ENCFF317JXQ,ChIP-seq,human,released,31.0,131.0,91.0,50.0,20.0,154.0,28.0,49.0
ENCFF567DMV,ChIP-seq,human,released,17.0,85.0,76.0,46.0,21.0,107.0,30.0,51.0
ENCFF957SQJ,ChIP-seq,human,released,19.0,28.0,34.0,42.0,7.0,124.0,19.0,28.0
ENCFF557HNG,ChIP-seq,human,released,13.0,32.0,57.0,21.0,57.0,89.0,22.0,54.0
ENCFF787SBX,ChIP-seq,human,released,8.0,156.0,60.0,41.0,26.0,117.0,23.0,43.0
ENCFF017QRM,ChIP-seq,human,released,29.0,70.0,53.0,33.0,42.0,38.0,40.0,45.0
ENCFF747UKC,ChIP-seq,human,released,27.0,65.0,33.0,9.0,63.0,50.0,26.0,27.0
ENCFF857FNN,ChIP-seq,human,released,13.0,284.0,129.0,72.0,11.0,203.0,31.0,49.0
ENCFF497RRL,ChIP-seq,human,released,18.0,143.0,107.0,65.0,24.0,110.0,45.0,62.0
ENCFF707YBJ,DNase-seq,mouse,released,14550.0,122.0,24.0,11.0,20.0,26.0,9.0,13.0
ENCFF837EIC,ChIP-seq,human,released,12.0,36.0,56.0,18.0,35.0,87.0,31.0,44.0
ENCFF497UKK,ChIP-seq,human,released,32.0,70.0,62.0,34.0,48.0,30.0,32.0,55.0
ENCFF027IIP,RNA-seq,mouse,released,53488.0,2.0,130.0,0.0,146.0,11.0,0.0,1042.0
ENCFF257UIV,ChIP-seq,human,released,18.0,36.0,34.0,24.0,19.0,98.0,30.0,59.0
ENCFF377UGQ,RNA-seq,mouse,released,1900779.0,19.0,213.0,1726.0,1541.0,13.0,1.0,6.0
ENCFF217BBI,ChIP-seq,mouse,released,2686.0,691.0,138.0,69.0,79.0,41.0,263.0,83.0
ENCFF987MBB,ChIP-seq,human,released,30.0,123.0,69.0,40.0,26.0,89.0,45.0,50.0
ENCFF017YSG,ChIP-seq,human,released,20.0,34.0,39.0,16.0,17.0,44.0,45.0,32.0
ENCFF677KQP,ChIP-seq,human,revoked,8.0,1197.0,378.0,53.0,6.0,718.0,17.0,36.0
ENCFF007ATP,ChIP-seq,human,released,3.0,165.0,107.0,29.0,0.0,97.0,15.0,12.0
ENCFF357NDV,DNase-seq,human,released,22.0,398.0,134.0,54.0,6.0,267.0,43.0,35.0
ENCFF067XGV,ChIP-seq,human,released,13.0,184.0,77.0,63.0,7.0,163.0,32.0,53.0
ENCFF497AGX,ChIP-seq,human,released,10.0,183.0,82.0,52.0,12.0,132.0,27.0,59.0
ENCFF517BLK,ChIP-seq,human,released,8.0,180.0,41.0,38.0,23.0,91.0,16.0,36.0
ENCFF997CNG,ChIP-seq,human,released,9.0,31.0,47.0,34.0,26.0,80.0,33.0,26.0
ENCFF107XDJ,RNA-seq,human,released,5.0,38.0,452.0,1319.0,501.0,2.0,2.0,160.0
ENCFF247GVR,ChIP-seq,human,released,71.0,517.0,161.0,85.0,22.0,162.0,79.0,41.0
ENCFF027IPA,RNA-seq,human,released,0.0,1522.0,1660.0,0.0,195.0,0.0,1.0,0.0
ENCFF277EWJ,ChIP-seq,mouse,released,1275.0,657.0,140.0,58.0,48.0,43.0,94.0,112.0
ENCFF587ULR,ChIP-seq,human,released,32.0,77.0,33.0,27.0,17.0,55.0,27.0,61.0
ENCFF047SIF,ChIP-seq,mouse,released,41.0,631.0,74.0,36.0,83.0,31.0,66.0,98.0
ENCFF917WZJ,ChIP-seq,mouse,released,1128.0,629.0,149.0,51.0,68.0,91.0,99.0,88.0
ENCFF827KUP,ChIP-seq,human,released,23.0,107.0,62.0,53.0,22.0,89.0,33.0,43.0
ENCFF107WKN,ChIP-seq,human,released,5.0,48.0,29.0,14.0,11.0,72.0,21.0,48.0
ENCFF007ATE,ChIP-seq,human,released,31.0,101.0,76.0,41.0,42.0,69.0,42.0,52.0
ENCFF527DSY,ChIP-seq,mouse,released,604.0,684.0,137.0,75.0,47.0,4.0,155.0,110.0
ENCFF857OJX,ChIP-seq,human,released,22.0,38.0,66.0,22.0,58.0,29.0,70.0,48.0
ENCFF287QCC,ChIP-seq,human,released,17.0,43.0,52.0,19.0,23.0,90.0,36.0,24.0
ENCFF337PZA,ChIP-seq,human,released,9.0,163.0,56.0,24.0,18.0,119.0,27.0,75.0
ENCFF257PAW,ChIP-seq,human,revoked,28.0,82.0,133.0,62.0,35.0,60.0,48.0,59.0
ENCFF907LTM,ChIP-seq,human,released,20.0,118.0,67.0,27.0,17.0,119.0,34.0,52.0
ENCFF757IXD,ChIP-seq,human,released,27.0,140.0,97.0,33.0,30.0,91.0,25.0,57.0
ENCFF397FIX,ChIP-seq,human,released,29.0,129.0,57.0,42.0,29.0,81.0,40.0,66.0
ENCFF967BSO,DNase-seq,human,released,16.0,173.0,68.0,20.0,6.0,109.0,26.0,40.0
ENCFF697YKH,ChIP-seq,human,released,22.0,160.0,87.0,66.0,12.0,150.0,38.0,53.0
ENCFF087CSK,ChIP-seq,human,released,11.0,23.0,24.0,15.0,16.0,50.0,23.0,50.0
ENCFF997RBA,ChIP-seq,human,released,24.0,131.0,46.0,25.0,25.0,90.0,32.0,27.0
ENCFF137UFY,ChIP-seq,human,released,93.0,160.0,92.0,53.0,57.0,86.0,76.0,90.0
ENCFF897LCH,DNase-seq,human,released,4.0,204.0,110.0,32.0,0.0,311.0,22.0,17.0
ENCFF287TAL,ChIP-seq,human,released,18.0,117.0,45.0,25.0,21.0,81.0,27.0,52.0
ENCFF037JRL,RNA-seq,human,released,0.0,65.0,1731.0,0.0,338.0,0.0,1.0,0.0
ENCFF017QNZ,ChIP-seq,human,released,22.0,57.0,53.0,16.0,41.0,57.0,27.0,31.0
ENCFF687LFX,RNA-seq,human,released,0.0,18.0,429.0,88.0,771.0,0.0,0.0,7.0
ENCFF517VVJ,ChIP-seq,human,released,41.0,96.0,52.0,59.0,22.0,85.0,40.0,90.0
ENCFF507RYO,ChIP-seq,mouse,released,3753.0,220.0,94.0,49.0,60.0,65.0,89.0,65.0
ENCFF987LMR,DNase-seq,mouse,released,6508.0,367.0,97.0,40.0,27.0,3.0,33.0,17.0
ENCFF147IPQ,ChIP-seq,human,released,13.0,20.0,19.0,16.0,53.0,38.0,14.0,22.0
ENCFF537WRB,ChIP-seq,human,revoked,10.0,91.0,40.0,14.0,24.0,183.0,20.0,49.0
ENCFF057XGU,DNase-seq,human,released,19.0,255.0,113.0,26.0,13.0,120.0,41.0,25.0
ENCFF957EOY,ChIP-seq,human,released,28.0,123.0,67.0,14.0,46.0,84.0,37.0,21.0
ENCFF997ULS,ChIP-seq,human,released,18.0,104.0,74.0,72.0,34.0,93.0,48.0,53.0
ENCFF267FZI,ChIP-seq,human,released,33.0,111.0,66.0,40.0,25.0,74.0,37.0,40.0
ENCFF077DYY,DNase-seq,human,released,146.0,796.0,282.0,151.0,12.0,595.0,73.0,80.0
ENCFF807NFG,ChIP-seq,human,released,27.0,131.0,59.0,41.0,38.0,98.0,42.0,63.0
ENCFF017EYI,DNase-seq,human,released,19.0,138.0,50.0,30.0,8.0,229.0,43.0,35.0
ENCFF727HFJ,DNase-seq,human,released,87.0,584.0,284.0,107.0,31.0,638.0,89.0,100.0
ENCFF377KMZ,ChIP-seq,human,released,9.0,48.0,59.0,12.0,30.0,84.0,32.0,35.0
ENCFF377QZD,ChIP-seq,human,released,12.0,138.0,57.0,25.0,53.0,67.0,25.0,43.0
ENCFF387THV,ChIP-seq,human,released,10.0,34.0,31.0,15.0,16.0,105.0,31.0,54.0
ENCFF837RUP,ChIP-seq,human,released,56.0,99.0,43.0,56.0,0.0,38.0,46.0,21.0
ENCFF327UUK,ChIP-seq,human,released,12.0,136.0,54.0,34.0,8.0,108.0,19.0,30.0
ENCFF847WBD,RNA-seq,human,released,0.0,1386.0,1693.0,1.0,411.0,5.0,0.0,12.0
ENCFF737ALK,ChIP-seq,human,released,24.0,230.0,105.0,63.0,16.0,213.0,39.0,37.0
ENCFF897UAE,ChIP-seq,human,released,14.0,88.0,49.0,55.0,25.0,100.0,38.0,53.0
ENCFF737KMP,RNA-seq,human,released,2.0,366.0,486.0,128.0,808.0,1.0,0.0,17.0
ENCFF927PPL,ChIP-seq,human,released,9.0,127.0,79.0,69.0,16.0,115.0,31.0,33.0
ENCFF177YXT,ChIP-seq,human,released,16.0,104.0,75.0,61.0,14.0,74.0,42.0,59.0
ENCFF147QRL,ChIP-seq,human,released,14.0,101.0,67.0,35.0,24.0,93.0,23.0,48.0
ENCFF907GSE,ChIP-seq,human,released,6.0,192.0,120.0,66.0,16.0,246.0,40.0,55.0
ENCFF887WTL,ChIP-seq,human,released,21.0,58.0,67.0,133.0,11.0,29.0,65.0,18.0
ENCFF807UZO,ChIP-seq,human,released,40.0,46.0,35.0,15.0,74.0,32.0,21.0,35.0
ENCFF897ZAK,DNase-seq,human,released,22.0,136.0,100.0,15.0,0.0,124.0,22.0,17.0
ENCFF547OPO,ChIP-seq,human,released,13.0,182.0,62.0,32.0,16.0,97.0,23.0,39.0
ENCFF407LDV,ChIP-seq,human,released,12.0,185.0,96.0,59.0,9.0,162.0,26.0,32.0
ENCFF917RIA,ChIP-seq,human,released,26.0,131.0,97.0,53.0,31.0,69.0,44.0,52.0
ENCFF257UIJ,ChIP-seq,human,released,19.0,95.0,86.0,62.0,27.0,110.0,37.0,63.0
ENCFF717OOA,ChIP-seq,human,released,11.0,227.0,51.0,16.0,18.0,161.0,43.0,51.0
ENCFF167BYO,ChIP-seq,human,released,16.0,147.0,79.0,36.0,24.0,74.0,42.0,46.0
ENCFF567IST,ChIP-seq,mouse,released,965.0,414.0,134.0,33.0,71.0,127.0,95.0,67.0
ENCFF457TZH,ChIP-seq,human,revoked,12.0,78.0,35.0,20.0,16.0,54.0,19.0,55.0
ENCFF927EUS,ChIP-seq,human,released,12.0,96.0,75.0,51.0,13.0,75.0,36.0,47.0
ENCFF777KWW,ChIP-seq,human,released,4.0,114.0,44.0,23.0,17.0,79.0,25.0,35.0
ENCFF647UJY,ChIP-seq,human,released,33.0,63.0,40.0,32.0,53.0,76.0,34.0,51.0
ENCFF467ZVS,ChIP-seq,human,released,10.0,30.0,26.0,8.0,10.0,52.0,30.0,34.0
ENCFF567AFB,RNA-seq,mouse,released,1712328.0,226.0,57.0,6.0,142.0,2.0,0.0,2.0
ENCFF867DJE,ChIP-seq,human,released,23.0,128.0,78.0,52.0,42.0,76.0,33.0,45.0
ENCFF057QRN,ChIP-seq,human,released,14.0,121.0,53.0,29.0,19.0,59.0,28.0,57.0
ENCFF997WKH,RNA-seq,human,released,9.0,35.0,422.0,1530.0,502.0,1.0,0.0,164.0
ENCFF387MCM,ChIP-seq,mouse,released,659.0,395.0,113.0,93.0,53.0,30.0,67.0,165.0
ENCFF647CJF,ChIP-seq,human,released,37.0,55.0,140.0,31.0,55.0,19.0,19.0,80.0
ENCFF037KKL,ChIP-seq,human,released,6.0,211.0,155.0,89.0,6.0,348.0,36.0,29.0
ENCFF697QYM,ChIP-seq,human,released,5.0,166.0,113.0,61.0,10.0,152.0,45.0,27.0
ENCFF497UCW,ChIP-seq,human,released,7.0,40.0,58.0,12.0,23.0,90.0,37.0,30.0
ENCFF977ONA,ChIP-seq,human,released,15.0,78.0,69.0,23.0,49.0,127.0,49.0,46.0
ENCFF327YJQ,RNA-seq,mouse,released,49650.0,25.0,1178.0,4.0,66.0,7.0,0.0,0.0
ENCFF367YSE,ChIP-seq,human,released,30.0,81.0,49.0,28.0,34.0,37.0,29.0,41.0
ENCFF877IEW,ChIP-seq,human,released,10.0,60.0,37.0,27.0,27.0,50.0,23.0,19.0
ENCFF737MPQ,ChIP-seq,mouse,released,818.0,387.0,162.0,78.0,64.0,118.0,85.0,65.0
ENCFF337RZQ,RNA-seq,human,released,0.0,9.0,104.0,46.0,292.0,0.0,0.0,9.0
ENCFF517YLO,ChIP-seq,human,released,25.0,41.0,51.0,62.0,39.0,38.0,45.0,24.0
ENCFF307GOE,ChIP-seq,human,released,11.0,237.0,69.0,18.0,17.0,144.0,40.0,36.0
ENCFF107WXS,ChIP-seq,mouse,released,1764.0,252.0,80.0,40.0,53.0,52.0,64.0,56.0
ENCFF427GIN,DNase-seq,mouse,released,684.0,143.0,44.0,16.0,10.0,0.0,17.0,16.0
